Reservation_ID,Customer_ID,Vehicle_ID,Vehicle_Class,Booking_Status,Booking_TS,Pickup_TS,Return_TS,Odo_Start,Odo_End,Fuel_Level,Rate,Promo_Code,City,GPS_Lat,GPS_Lon,Speed,Payment,Driver_License,Damage_Flag,Notes,Vehicle_ID_Invalid,Duration_Hours,Distance_Driven,Refuel_Event,Prev_Return,Overlap_Flag,Promo_Expiry,Promo_Status,Driver_Behavior,Total_Amount
RES-03306,CUST-1453,CAR-284,Sedan,Cancelled,2025-01-19 17:22:00,2025-01-27 17:22:00,2025-01-30 04:00:00,36443.0,36461.0,0.5,1500.0,SAVE50,Mumbai,12.9186,77.5751,70.0,UPI,DL-1220XXXXXX,Minor,Customer satisfied with ride,False,58.63333333333333,18.0,Refueled,,False,2026-06-30,Valid,Normal Driving,1770.0
RES-00808,CUST-1250,CAR-284,Sedan,Completed,2025-03-19 19:02:00,2025-03-20 19:02:00,2025-03-21 15:08:00,61004.0,61342.0,0.75,1800.0,NEW10,Chennai,12.9117,77.5982,48.0,CARD,DL-8853XXXXXX,Major,Car returned in good condition,False,20.1,338.0,Refueled,2025-01-28 22:35:00,False,2026-03-31,Valid,Normal Driving,2124.0
RES-00668,CUST-1180,CAR-284,Sedan,Completed,2025-05-30 06:36:00,2025-05-06 05:36:00,2025-05-06 06:36:00,24689.0,24871.0,0.25,1500.0,,Delhi,12.9081,77.5987,,,DL-4568XXXXXX,Major,Customer requested early pickup,False,1.0,182.0,No Refuel,2025-03-21 15:08:00,False,,Valid,Unknown,1770.0
RES-03629,CUST-0329,CAR-284,Sedan,Cancelled,2025-04-01 07:55:00,2025-08-04 07:55:00,2025-09-04 05:18:00,19323.0,19354.0,0.75,1800.0,,Bengaluru,12.9091,77.6111,22.0,UPI,DL-5965XXXXXX,,,False,741.3833333333333,31.0,No Refuel,2025-05-06 06:36:00,False,,Valid,Normal Driving,2124.0
RES-03357,CUST-0605,CAR-285,Luxury,Cancelled,2025-11-02 15:10:00,2025-02-13 15:10:00,2025-02-15 03:10:00,66344.0,66499.0,0.1,2500.0,SAVE50,,12.9259,77.5926,90.0,CASH,DL-7707XXXXXX,,,False,36.0,155.0,No Refuel,,False,2026-06-30,Valid,Fast Driving,2950.0
RES-02402,CUST-1515,CAR-285,Luxury,Completed,2025-06-02 19:49:00,2025-04-06 19:49:00,2025-06-04 22:49:00,42805.0,42833.0,1.0,1800.0,WELCOME5,Bengaluru,12.9314,77.6053,,UPI,DL-3745XXXXXX,Minor,Customer satisfied with ride,False,1419.0,28.0,No Refuel,2025-02-15 03:10:00,False,2026-01-31,Valid,Unknown,2124.0
RES-01677,CUST-0312,CAR-285,Luxury,Cancelled,2025-04-02 00:58:00,2025-08-02 00:58:00,2025-11-02 00:58:00,46065.0,46071.0,0.1,1500.0,,,12.9268,77.6024,102.0,CARD,DL-6967XXXXXX,Minor,Navigation system malfunction reported,False,2208.0,6.0,No Refuel,2025-04-16 07:53:00,False,,Valid,Speeding,1770.0
RES-01476,CUST-1587,CAR-285,Luxury,Cancelled,2025-10-06 00:29:00,2025-12-06 00:29:00,2025-12-06 05:29:00,69232.0,69431.0,0.5,2000.0,NEW10,,12.9082,77.6013,86.0,CARD,DL-8336XXXXXX,Minor,Customer reported minor scratch on door,False,5.0,199.0,Refueled,2025-11-02 00:58:00,False,2026-03-31,Valid,Fast Driving,2360.0
RES-04162,CUST-1039,CAR-286,SUV,No_Show,2025-01-13 08:07:00,2025-01-21 08:07:00,2025-01-23 23:07:00,54816.0,55208.0,1.0,2500.0,WELCOME5,Bengaluru,12.9063,77.5869,,WALLET,DL-2364XXXXXX,,Car returned in good condition,False,63.0,392.0,Refueled,,False,2026-01-31,Valid,Unknown,2950.0
RES-03975,CUST-1886,CAR-286,SUV,No_Show,2025-04-28 23:29:00,2025-02-05 20:29:00,2025-04-29 23:29:00,38873.0,39305.0,0.3,1800.0,,,12.894,77.5917,90.0,CARD,DL-5677XXXXXX,,Customer satisfied with ride,False,1995.0,432.0,Refueled,2025-01-23 23:07:00,False,,Valid,Fast Driving,2124.0
RES-02096,CUST-0127,CAR-286,SUV,Cancelled,2024-12-27 10:51:00,2025-05-01 11:02:00,2025-06-01 08:51:00,16519.0,16922.0,0.5,1500.0,DISC20,Delhi,12.8909,77.6037,107.0,WALLET,DL-8453XXXXXX,Major,Interior cleaning required,False,741.8166666666667,403.0,No Refuel,2025-04-28 11:21:00,False,2026-02-28,Valid,Speeding,1770.0
RES-02034,CUST-0308,CAR-286,SUV,No_Show,2025-03-03 22:25:00,2025-09-03 22:25:00,2025-12-03 20:08:00,70864.0,70967.0,0.5,2300.0,SAVE50,Mumbai,12.89,77.6036,79.0,WALLET,DL-8983XXXXXX,Major,,False,2181.7166666666667,103.0,No Refuel,2025-06-01 08:51:00,False,2026-06-30,Valid,Normal Driving,2714.0
RES-01693,CUST-0092,CAR-287,Sedan,No_Show,2025-01-19 05:39:00,2025-01-25 05:39:00,2025-01-27 18:39:00,31977.0,31985.0,0.75,1500.0,DISC20,,12.8902,77.6138,,UPI,DL-8677XXXXXX,,Customer satisfied with ride,False,61.0,8.0,Refueled,,False,2026-02-28,Valid,Unknown,1770.0
RES-02662,CUST-1246,CAR-287,Sedan,Completed,2025-01-27 07:15:00,2025-01-30 02:15:00,2025-01-30 07:15:00,34825.0,35200.0,0.1,1500.0,DISC20,Delhi,12.9064,77.6122,24.0,CARD,DL-9772XXXXXX,Minor,Tyre pressure alert during trip,False,5.0,375.0,No Refuel,2025-01-27 18:39:00,False,2026-02-28,Valid,Normal Driving,1770.0
RES-01111,CUST-0862,CAR-287,Sedan,No_Show,2025-04-24 20:12:00,2025-02-05 07:12:00,2025-04-29 20:12:00,13785.0,14202.0,0.3,1500.0,DISC20,Bengaluru,12.8976,77.6209,90.0,,DL-1681XXXXXX,Minor,Customer satisfied with ride,False,2005.0,417.0,Refueled,2025-01-30 07:15:00,False,2026-02-28,Valid,Fast Driving,1770.0
RES-02920,CUST-1105,CAR-287,Sedan,Completed,2025-04-26 00:51:00,2025-03-05 00:51:00,2025-05-05 13:51:00,11137.0,11207.0,0.25,1800.0,SAVE50,Delhi,12.9137,77.61,37.0,CARD,DL-5473XXXXXX,Major,AC performance slightly low,False,1477.0,70.0,No Refuel,2025-02-06 15:23:00,False,2026-06-30,Valid,Normal Driving,2124.0
RES-03161,CUST-0898,CAR-287,Sedan,Cancelled,2025-03-06 03:51:00,2025-06-06 03:51:00,2025-07-06 17:51:00,51857.0,51867.0,0.5,2000.0,DISC20,Chennai,12.9093,77.599,80.0,WALLET,DL-6542XXXXXX,Major,Car returned in good condition,False,734.0,10.0,Refueled,2025-04-21 03:37:00,False,2026-02-28,Valid,Normal Driving,2360.0
RES-02366,CUST-0163,CAR-288,Luxury,Cancelled,2025-09-01 11:23:00,2025-01-13 11:23:00,2025-01-14 07:23:00,73773.0,74242.0,0.25,2300.0,DISC20,Bengaluru,12.9222,77.6032,49.0,UPI,DL-2361XXXXXX,Minor,Customer reported minor scratch on door,False,20.0,469.0,No Refuel,,False,2026-02-28,Valid,Normal Driving,2714.0
RES-02437,CUST-1921,CAR-288,Luxury,No_Show,2025-05-30 19:15:00,2025-02-06 18:15:00,2025-05-31 19:15:00,74161.0,74418.0,0.25,1800.0,DISC20,,12.9032,77.5901,90.0,CARD,DL-5786XXXXXX,Minor,Customer reported minor scratch on door,False,2737.0,257.0,No Refuel,2025-01-14 07:23:00,False,2026-02-28,Valid,Fast Driving,2124.0
RES-01740,CUST-1383,CAR-288,Luxury,Cancelled,2025-04-24 10:45:00,2025-04-26 10:45:00,2025-04-28 12:45:00,74521.0,74935.0,0.1,2000.0,WELCOME5,,12.9,77.5876,28.0,CARD,DL-3825XXXXXX,,Tyre pressure alert during trip,False,50.0,414.0,No Refuel,2025-04-26 10:05:00,False,2026-01-31,Valid,Normal Driving,2360.0
RES-00389,CUST-0714,CAR-288,Luxury,Completed,2025-05-25 10:07:00,2025-05-26 10:07:00,2025-05-29 04:07:00,35936.0,36003.0,,1500.0,NEW10,Bengaluru,12.8909,77.5811,,CARD,DL-3517XXXXXX,Minor,Vehicle returned late due to traffic,False,66.0,67.0,No Refuel,2025-04-28 12:45:00,False,2026-03-31,Valid,Unknown,1770.0
RES-02928,CUST-0698,CAR-288,Luxury,No_Show,2025-03-03 19:47:00,2025-06-03 19:47:00,2025-09-03 15:47:00,16151.0,16579.0,1.0,1500.0,DISC20,Mumbai,12.8811,77.607,113.0,,DL-8278XXXXXX,Minor,Vehicle returned late due to traffic,False,2204.0,428.0,No Refuel,2025-05-29 04:07:00,False,2026-02-28,Valid,Speeding,1770.0
RES-02578,CUST-1665,CAR-289,unknown,Completed,2025-05-18 00:08:00,2025-05-27 23:41:00,2025-05-28 17:00:00,62165.0,62527.0,,2000.0,,Mumbai,12.877,77.597,54.0,UPI,DL-1897XXXXXX,,,False,17.316666666666666,362.0,No Refuel,,False,,Valid,Normal Driving,2360.0
RES-00198,CUST-1788,CAR-289,unknown,Cancelled,2025-09-04 16:00:00,2025-10-04 16:00:00,2025-10-04 19:00:00,46725.0,46887.0,1.0,1500.0,DISC20,Bengaluru,12.8701,77.6062,90.0,CASH,DL-3146XXXXXX,Minor,,False,3.0,162.0,No Refuel,2025-05-28 17:00:00,False,2026-02-28,Valid,Fast Driving,1770.0
RES-03498,CUST-0277,CAR-290,Sedan,No_Show,2025-04-29 17:22:00,2025-01-05 17:22:00,2025-01-05 23:22:00,56212.0,56290.0,0.75,1500.0,DISC20,Mumbai,12.8806,77.5917,89.0,UPI,DL-7639XXXXXX,,Navigation system malfunction reported,False,6.0,78.0,No Refuel,,False,2026-02-28,Valid,Fast Driving,1770.0
RES-04404,CUST-1867,CAR-290,Sedan,Completed,2025-10-04 12:59:00,2025-04-11 12:59:00,2025-11-04 08:59:00,12688.0,13117.0,0.25,2300.0,DISC20,,12.8971,77.6237,,CARD,DL-4793XXXXXX,,Navigation system malfunction reported,False,4964.0,429.0,No Refuel,2025-01-05 23:22:00,False,2026-02-28,Valid,Unknown,2714.0
RES-03726,CUST-1194,CAR-290,Sedan,Cancelled,2025-05-30 20:06:00,2025-05-06 02:06:00,2025-06-02 20:06:00,32141.0,32454.0,0.5,1840.0,NEW10,,12.9138,77.6208,32.0,UPI,DL-1023XXXXXX,Minor,Navigation system malfunction reported,False,666.0,313.0,Refueled,2025-04-29 20:02:00,False,2026-03-31,Valid,Normal Driving,2171.2
RES-01023,CUST-0067,CAR-291,SUV,No_Show,2025-02-26 09:41:00,2025-01-03 21:41:00,2025-02-28 09:41:00,19972.0,20052.0,0.5,2300.0,NEW10,Mumbai,12.921,77.6363,90.0,WALLET,DL-5479XXXXXX,Minor,,False,1332.0,80.0,No Refuel,,False,2026-03-31,Valid,Fast Driving,2714.0
RES-01496,CUST-1473,CAR-291,SUV,Cancelled,2025-03-14 20:13:00,2025-03-22 20:13:00,2025-03-24 10:09:00,13434.0,13443.0,0.5,,SAVE50,Bengaluru,12.9028,77.6148,135.0,CASH,DL-7523XXXXXX,Minor,,False,37.93333333333333,9.0,No Refuel,2025-03-13 16:58:00,False,2026-06-30,Valid,Speeding,
RES-01099,CUST-0887,CAR-291,SUV,No_Show,2025-08-05 07:46:00,2025-05-18 08:13:00,2025-05-18 09:46:00,69142.0,69501.0,0.25,1800.0,WELCOME5,Bengaluru,12.8999,77.5953,90.0,,DL-9078XXXXXX,Minor,Customer satisfied with ride,False,1.55,359.0,No Refuel,2025-03-24 10:09:00,False,2026-01-31,Valid,Fast Driving,2124.0
RES-00605,CUST-1287,CAR-291,SUV,Cancelled,2025-04-06 02:35:00,2025-08-06 03:00:00,2025-09-06 21:07:00,61694.0,61779.0,0.75,2000.0,NEW10,Mumbai,12.8814,77.5883,39.0,WALLET,DL-3674XXXXXX,Minor,Customer requested early pickup,False,762.1166666666667,85.0,Refueled,2025-05-18 09:46:00,False,2026-03-31,Valid,Normal Driving,2360.0
RES-00970,CUST-1512,CAR-292,Luxury,Cancelled,2025-03-29 03:20:00,2025-02-04 02:20:00,2025-02-04 03:20:00,59964.0,60395.0,0.5,1500.0,SAVE50,,12.8902,77.5846,,,DL-1526XXXXXX,Minor,Customer reported minor scratch on door,False,1.0,431.0,No Refuel,,False,2026-06-30,Valid,Unknown,1770.0
RES-01859,CUST-1277,CAR-292,Luxury,No_Show,2025-02-11 09:34:00,2025-02-14 15:34:00,2025-12-02 09:34:00,48872.0,48897.0,0.5,2000.0,WELCOME5,Mumbai,12.8839,77.5968,90.0,,DL-8540XXXXXX,,Navigation system malfunction reported,False,6978.0,25.0,No Refuel,2025-02-04 03:20:00,False,2026-01-31,Valid,Fast Driving,2360.0
RES-00704,CUST-0246,CAR-292,Luxury,Completed,2025-06-03 22:27:00,2025-09-03 22:27:00,2025-11-03 17:27:00,66980.0,67391.0,0.25,2000.0,,Chennai,12.9154,77.6066,39.0,CARD,DL-3023XXXXXX,Major,Vehicle returned late due to traffic,False,1459.0,411.0,No Refuel,2025-04-24 12:17:00,False,,Valid,Normal Driving,2360.0
RES-03152,CUST-1392,CAR-293,,Completed,2025-07-03 23:25:00,2025-03-14 23:25:00,2025-03-17 22:08:00,39117.0,39306.0,0.5,1500.0,,Delhi,12.9016,77.6292,,CARD,DL-9428XXXXXX,,Navigation system malfunction reported,False,70.71666666666667,189.0,No Refuel,,False,,Valid,Unknown,1770.0
RES-02607,CUST-0445,CAR-293,,Completed,2024-12-31 00:58:00,2025-04-01 00:58:00,2025-04-01 08:58:00,46518.0,46842.0,0.75,1500.0,,Bengaluru,12.9038,77.6385,78.0,WALLET,DL-7127XXXXXX,,Car returned in good condition,False,8.0,324.0,No Refuel,2025-03-17 22:08:00,False,,Valid,Normal Driving,1770.0
RES-03412,CUST-1238,CAR-293,,No_Show,2025-03-26 08:09:00,2025-04-04 08:13:00,2025-04-05 19:28:00,21170.0,21225.0,0.5,1800.0,DISC20,Chennai,12.9012,77.6097,82.0,CARD,DL-3875XXXXXX,Minor,Customer satisfied with ride,False,35.25,55.0,No Refuel,2025-04-01 08:58:00,False,2026-02-28,Valid,Fast Driving,2124.0
RES-02401,CUST-0957,CAR-293,,Cancelled,2025-05-01 11:44:00,2025-10-01 11:44:00,2025-11-01 16:44:00,41267.0,41591.0,0.75,1500.0,,Mumbai,12.9085,77.6091,23.0,CARD,DL-3144XXXXXX,,Car returned in good condition,False,749.0,324.0,Refueled,2025-04-05 19:28:00,False,,Valid,Normal Driving,1770.0
RES-00192,CUST-0386,CAR-293,,No_Show,2025-03-06 09:04:00,2025-11-06 09:04:00,2025-12-06 07:04:00,59121.0,59124.0,0.25,1840.0,NEW10,Delhi,12.8939,77.6012,106.0,CARD,DL-5336XXXXXX,Minor,Interior cleaning required,False,718.0,3.0,No Refuel,2025-11-01 16:44:00,False,2026-03-31,Valid,Speeding,2171.2
RES-00678,CUST-1255,CAR-294,unknown,Cancelled,2025-01-17 07:06:00,2025-01-20 06:32:00,2025-01-21 05:32:00,58321.0,58531.0,0.75,1500.0,WELCOME5,Chennai,12.8731,77.603,90.0,UPI,DL-9473XXXXXX,Major,Low fuel warning observed,False,23.0,210.0,Refueled,,False,2026-01-31,Valid,Fast Driving,1770.0
RES-01034,CUST-1578,CAR-294,unknown,Completed,2025-01-16 15:41:00,2025-01-26 15:41:00,2025-01-28 04:11:00,44193.0,44676.0,0.5,1500.0,,Mumbai,12.8843,77.607,90.0,WALLET,DL-7571XXXXXX,Major,Customer reported minor scratch on door,False,36.5,483.0,No Refuel,2025-01-21 05:32:00,False,,Valid,Fast Driving,1770.0
RES-02903,CUST-0595,CAR-294,unknown,No_Show,2025-05-24 21:25:00,2025-02-06 08:25:00,2025-05-30 21:25:00,66305.0,66389.0,0.5,1800.0,SAVE50,Chennai,12.9069,77.6129,65.0,,DL-3494XXXXXX,,Customer satisfied with ride,False,2725.0,84.0,No Refuel,2025-01-28 04:11:00,False,2026-06-30,Valid,Normal Driving,2124.0
RES-02183,CUST-0739,CAR-294,unknown,Cancelled,2025-12-05 18:21:00,2025-05-20 19:10:00,2025-05-23 11:21:00,34561.0,34806.0,,1500.0,NEW10,,12.9091,77.6081,90.0,CASH,DL-3454XXXXXX,Minor,Customer requested early pickup,False,64.18333333333334,245.0,No Refuel,2025-02-16 17:34:00,False,2026-03-31,Valid,Fast Driving,1770.0
RES-00714,CUST-1177,CAR-294,unknown,Cancelled,2025-05-27 20:37:00,2025-05-29 20:37:00,2025-05-30 07:37:00,11804.0,12047.0,0.3,1500.0,NEW10,Mumbai,12.8862,77.5831,55.0,UPI,DL-3444XXXXXX,,Customer requested early pickup,False,11.0,243.0,No Refuel,2025-05-23 11:21:00,False,2026-03-31,Valid,Normal Driving,1770.0
RES-00087,CUST-0971,CAR-294,unknown,Cancelled,2025-06-06 23:26:00,2025-06-15 23:26:00,2025-06-17 21:26:00,22892.0,23206.0,,1500.0,DISC20,Chennai,12.8799,77.5762,90.0,UPI,DL-8816XXXXXX,Major,Navigation system malfunction reported,False,46.0,314.0,No Refuel,2025-05-30 07:37:00,False,2026-02-28,Valid,Fast Driving,1770.0
RES-04215,CUST-1110,CAR-294,unknown,Cancelled,2025-06-20 04:53:00,2025-06-26 01:53:00,2025-06-26 05:08:00,44950.0,44955.0,0.3,1800.0,,,12.8697,77.5762,89.0,CARD,DL-1958XXXXXX,Minor,,False,3.25,5.0,No Refuel,2025-06-17 21:26:00,False,,Valid,Fast Driving,2124.0
RES-02414,CUST-0082,CAR-294,unknown,No_Show,2025-06-06 22:40:00,2025-08-06 22:40:00,2025-10-06 18:03:00,71765.0,71960.0,0.3,1800.0,SAVE50,Delhi,12.8966,77.5693,97.0,CASH,DL-3096XXXXXX,,AC performance slightly low,False,1459.3833333333334,195.0,No Refuel,2025-06-26 05:08:00,False,2026-06-30,Valid,Fast Driving,2124.0
RES-00655,CUST-0717,CAR-295,SUV,Completed,2025-04-22 19:42:00,2025-01-05 12:42:00,2025-04-29 19:42:00,48964.0,49262.0,0.1,1840.0,NEW10,Chennai,12.9125,77.5716,,UPI,DL-9989XXXXXX,,Vehicle returned late due to traffic,False,2743.0,298.0,No Refuel,,False,2026-03-31,Valid,Unknown,2171.2
RES-00914,CUST-0786,CAR-295,SUV,No_Show,2025-07-04 15:10:00,2025-04-16 15:10:00,2025-04-16 18:10:00,66898.0,66939.0,0.3,2000.0,WELCOME5,,12.9148,77.5899,62.0,CASH,DL-1757XXXXXX,Major,Customer requested early pickup,False,3.0,41.0,Refueled,2025-01-28 21:01:00,False,2026-01-31,Valid,Normal Driving,2360.0
RES-02518,CUST-1863,CAR-296,Sedan,No_Show,2025-01-17 23:49:00,2025-01-24 23:49:00,2025-01-27 08:08:00,26917.0,27013.0,0.25,2000.0,NEW10,Bengaluru,12.9118,77.6125,38.0,CARD,DL-1891XXXXXX,,Car returned in good condition,False,56.31666666666667,96.0,No Refuel,,False,2026-03-31,Valid,Normal Driving,2360.0
RES-00854,CUST-1252,CAR-296,Sedan,Cancelled,2025-04-21 12:01:00,2025-02-05 02:01:00,2025-04-30 12:01:00,38591.0,38780.0,0.5,,,Bengaluru,12.9021,77.5987,100.0,WALLET,DL-9989XXXXXX,Major,,False,2026.0,189.0,No Refuel,2025-01-27 08:08:00,False,,Valid,Fast Driving,
RES-02984,CUST-0631,CAR-296,Sedan,Cancelled,2025-04-19 01:37:00,2025-04-23 01:37:00,2025-04-23 22:37:00,64598.0,64872.0,0.5,1500.0,DISC20,Delhi,12.9188,77.5847,37.0,CASH,DL-7692XXXXXX,Minor,Car returned in good condition,False,21.0,274.0,Refueled,2025-04-16 09:11:00,False,2026-02-28,Valid,Normal Driving,1770.0
RES-01559,CUST-1238,CAR-296,Sedan,No_Show,2025-03-06 03:10:00,2025-06-10 02:17:00,2025-11-06 00:17:00,40184.0,40188.0,0.1,2000.0,,,12.9009,77.5864,90.0,CARD,DL-3875XXXXXX,Minor,Customer satisfied with ride,False,3574.0,4.0,No Refuel,2025-04-23 22:37:00,False,,Valid,Fast Driving,2360.0
RES-01548,CUST-0527,CAR-297,Hatchback,No_Show,2025-05-26 12:19:00,2025-01-06 12:19:00,2025-02-06 22:19:00,49279.0,49359.0,0.5,1500.0,NEW10,,12.9082,77.5829,28.0,WALLET,DL-6239XXXXXX,Major,,False,754.0,80.0,Refueled,,False,2026-03-31,Valid,Normal Driving,1770.0
RES-04497,CUST-0062,CAR-297,Hatchback,Completed,2025-01-27 00:38:00,2025-01-29 00:38:00,2025-01-29 20:38:00,64399.0,64696.0,0.3,2300.0,WELCOME5,,12.8974,77.5963,109.0,CASH,DL-6783XXXXXX,,Vehicle returned late due to traffic,False,20.0,297.0,No Refuel,2025-01-21 16:56:00,False,2026-01-31,Valid,Speeding,2714.0
RES-02489,CUST-1195,CAR-297,Hatchback,Cancelled,2025-02-24 17:11:00,2025-02-28 16:46:00,2025-03-03 04:46:00,69335.0,69585.0,,1500.0,DISC20,Bengaluru,12.9158,77.5976,89.0,WALLET,DL-9340XXXXXX,Major,Vehicle returned late due to traffic,False,60.0,250.0,No Refuel,2025-01-29 20:38:00,False,2026-02-28,Valid,Fast Driving,1770.0
RES-02976,CUST-0563,CAR-297,Hatchback,Cancelled,2025-03-25 18:09:00,2025-03-27 18:09:00,2025-03-27 21:09:00,68315.0,68373.0,0.5,1500.0,NEW10,Mumbai,12.9048,77.6034,65.0,CARD,DL-4548XXXXXX,,,False,3.0,58.0,Refueled,2025-03-03 04:46:00,False,2026-03-31,Valid,Normal Driving,1770.0
RES-01091,CUST-1972,CAR-297,Hatchback,No_Show,2025-07-04 11:32:00,2025-04-14 10:32:00,2025-12-04 11:32:00,48055.0,48282.0,0.3,1840.0,DISC20,,12.9114,77.6011,136.0,UPI,DL-2796XXXXXX,Major,Tyre pressure alert during trip,False,5617.0,227.0,Refueled,2025-03-27 21:09:00,False,2026-02-28,Valid,Speeding,2171.2
RES-00991,CUST-1806,CAR-298,unknown,Completed,2025-03-03 06:15:00,2025-03-13 06:15:00,2025-03-15 04:15:00,15677.0,15709.0,0.3,1800.0,SAVE50,Delhi,12.9064,77.579,68.0,CARD,DL-3592XXXXXX,Major,Customer requested early pickup,False,46.0,32.0,No Refuel,,False,2026-06-30,Valid,Normal Driving,2124.0
RES-02030,CUST-1122,CAR-298,unknown,No_Show,2025-08-03 17:05:00,2025-03-15 15:33:00,2025-12-03 16:33:00,16933.0,17048.0,1.0,1800.0,NEW10,Delhi,12.8924,77.572,90.0,WALLET,DL-5241XXXXXX,Major,AC performance slightly low,False,6313.0,115.0,Refueled,2025-03-15 04:15:00,False,2026-03-31,Valid,Fast Driving,2124.0
RES-02412,CUST-1410,CAR-298,unknown,Cancelled,2025-09-04 21:08:00,2025-04-19 20:08:00,2025-04-19 21:08:00,44722.0,44783.0,0.75,2300.0,,Delhi,12.8774,77.5625,29.0,UPI,DL-3098XXXXXX,Major,Low fuel warning observed,False,1.0,61.0,Refueled,2025-03-20 12:04:00,False,,Valid,Normal Driving,2714.0
RES-02268,CUST-1963,CAR-298,unknown,No_Show,2025-05-26 09:01:00,2025-05-06 09:01:00,2025-07-06 00:01:00,66287.0,66322.0,0.5,2300.0,NEW10,Delhi,12.89,77.5682,90.0,WALLET,DL-9601XXXXXX,Major,Car returned in good condition,False,1455.0,35.0,No Refuel,2025-04-19 21:08:00,False,2026-03-31,Valid,Fast Driving,2714.0
RES-01654,CUST-1197,CAR-299,SUV,No_Show,2025-10-01 19:06:00,2025-01-12 18:28:00,2025-12-01 18:03:00,27006.0,27049.0,,1500.0,WELCOME5,Bengaluru,12.9072,77.5947,38.0,CASH,DL-5507XXXXXX,Minor,Low fuel warning observed,False,7751.583333333333,43.0,No Refuel,,False,2026-01-31,Valid,Normal Driving,1770.0
RES-03047,CUST-1480,CAR-299,SUV,Completed,2025-03-19 17:03:00,2025-03-20 18:09:00,2025-03-21 14:03:00,28312.0,28745.0,,1500.0,,Chennai,12.9263,77.6013,90.0,CARD,DL-5639XXXXXX,Minor,Customer satisfied with ride,False,19.9,433.0,No Refuel,2025-02-27 09:55:00,False,,Valid,Fast Driving,1770.0
RES-01550,CUST-1739,CAR-299,SUV,Cancelled,2025-03-22 23:59:00,2025-03-23 00:15:00,2025-03-25 00:59:00,77545.0,77809.0,0.75,1500.0,,Bengaluru,12.9262,77.6224,90.0,WALLET,DL-4598XXXXXX,,Vehicle returned late due to traffic,False,48.733333333333334,264.0,Refueled,2025-03-21 14:03:00,False,,Valid,Fast Driving,1770.0
RES-01586,CUST-1400,CAR-299,SUV,No_Show,2025-03-25 21:03:00,2025-03-27 16:03:00,2025-03-27 21:03:00,44873.0,44944.0,,1500.0,,Mumbai,12.9121,77.595,126.0,CARD,DL-5744XXXXXX,Minor,Navigation system malfunction reported,False,5.0,71.0,No Refuel,2025-03-25 00:59:00,False,,Valid,Speeding,1770.0
RES-00840,CUST-1766,CAR-299,SUV,Completed,2025-11-05 12:39:00,2025-05-15 03:39:00,2025-12-05 12:39:00,23505.0,23659.0,0.75,2000.0,,Bengaluru,12.912,77.6139,92.0,CARD,DL-6086XXXXXX,Minor,Tyre pressure alert during trip,False,4905.0,154.0,No Refuel,2025-03-27 21:03:00,False,,Valid,Fast Driving,2360.0
RES-03376,CUST-0926,CAR-299,SUV,No_Show,2025-06-06 12:22:00,2025-08-06 12:22:00,2025-10-06 03:22:00,45676.0,45805.0,0.3,2000.0,NEW10,Delhi,12.9104,77.5999,36.0,CASH,DL-6947XXXXXX,Major,Car returned in good condition,False,1455.0,129.0,No Refuel,2025-08-02 13:13:00,False,2026-03-31,Valid,Normal Driving,2360.0
RES-02389,CUST-0945,CAR-300,,No_Show,2025-09-01 23:01:00,2025-01-19 22:55:00,2025-01-20 05:55:00,47910.0,47946.0,0.75,2000.0,NEW10,Mumbai,12.9194,77.6002,140.0,CARD,DL-9913XXXXXX,Minor,,False,7.0,36.0,No Refuel,,False,2026-03-31,Valid,Speeding,2360.0
RES-04409,CUST-0533,CAR-300,,Completed,2025-03-16 17:07:00,2025-03-18 17:07:00,2025-03-21 02:16:00,29467.0,29906.0,,1840.0,WELCOME5,Delhi,12.9219,77.5963,90.0,WALLET,DL-1276XXXXXX,,AC performance slightly low,False,57.15,439.0,No Refuel,2025-01-20 05:55:00,False,2026-01-31,Valid,Fast Driving,2171.2
RES-03182,CUST-0970,CAR-300,,Completed,2025-08-04 15:16:00,2025-04-13 03:16:00,2025-11-04 15:16:00,14837.0,15131.0,1.0,2000.0,DISC20,Mumbai,12.9211,77.6028,,CASH,DL-3480XXXXXX,,Navigation system malfunction reported,False,4932.0,294.0,No Refuel,2025-03-21 02:16:00,False,2026-02-28,Valid,Unknown,2360.0
RES-02879,CUST-0605,CAR-300,,Completed,2025-05-15 12:03:00,2025-05-22 12:03:00,2025-05-23 07:03:00,10998.0,11068.0,1.0,2500.0,,Bengaluru,12.9173,77.6266,140.0,CARD,DL-7707XXXXXX,,,False,19.0,70.0,No Refuel,2025-05-19 16:49:00,False,,Valid,Speeding,2950.0
RES-01585,CUST-1434,CAR-300,,Cancelled,2025-06-16 03:20:00,2025-06-25 03:20:00,2025-06-25 17:20:00,60484.0,60544.0,0.25,1800.0,SAVE50,Mumbai,12.9249,77.6288,79.0,UPI,DL-4430XXXXXX,Major,Interior cleaning required,False,14.0,60.0,No Refuel,2025-05-23 07:03:00,False,2026-06-30,Valid,Normal Driving,2124.0
RES-02233,CUST-1525,CAR-300,,No_Show,2025-01-04 15:49:00,2025-11-04 15:49:00,2025-12-04 19:49:00,64742.0,65088.0,0.3,1800.0,NEW10,Chennai,12.9016,77.6162,90.0,CARD,DL-7905XXXXXX,Major,Tyre pressure alert during trip,False,724.0,346.0,No Refuel,2025-06-25 17:20:00,False,2026-03-31,Valid,Fast Driving,2124.0
