Reservation_ID,Customer_ID,Vehicle_ID,Vehicle_Class,Booking_Status,Booking_TS,Pickup_TS,Return_TS,Odo_Start,Odo_End,Fuel_Level,Rate,Promo_Code,City,GPS_Lat,GPS_Lon,Speed,Payment,Driver_License,Damage_Flag,Notes,Vehicle_ID_Invalid,Duration_Hours,Distance_Driven,Refuel_Event,Prev_Return,Overlap_Flag,Promo_Expiry,Promo_Status,Driver_Behavior,Total_Amount
RES-01222,CUST-1614,CAR-356,EV,Completed,2025-04-22 03:15:00.000000,2025-04-27 03:15:00.000000,2025-04-27 17:15:00.000000,63346.0,63595.0,0.25,2000.0,DISC20,Mumbai,19.0415,72.8678,72.0,UPI,DL-3102XXXXXX,Major,Vehicle returned late due to traffic,False,14.0,249.0,No Refuel,2025-04-28 03:00:00,True,2026-02-28,Valid,Normal Driving,2360.0
RES-04113,CUST-1449,CAR-356,EV,No_Show,2025-05-21 07:08:00.000000,2025-05-22 06:03:00.000000,2025-05-24 17:03:00.000000,29305.0,29757.0,0.5,1500.0,WELCOME5,Mumbai,19.0424,72.8772,90.0,WALLET,DL-7201XXXXXX,None,Car returned in good condition,False,59.0,452.0,No Refuel,2025-04-27 17:15:00,False,2026-01-31,Valid,Unknown,1770.0
RES-01578,CUST-1183,CAR-356,EV,Cancelled,2025-02-03 05:00:00.000000,2025-06-03 05:00:00.000000,2025-06-03 18:00:00.000000,13194.0,13194.0,0.3,1835.27,SAVE50,Mumbai,19.0696,72.8811,131.0,CASH,DL-2704XXXXXX,None,Vehicle returned late due to traffic,False,13.0,0.0,No Refuel,2025-05-24 17:03:00,False,2026-06-30,Valid,Speeding,0.0
RES-04303,CUST-1519,CAR-357,Creta,No_Show,2025-01-08 01:41:00.000000,2025-01-09 01:41:00.000000,2025-08-01 08:41:00.000000,19056.0,19111.0,0.5,1500.0,DISC20,Mumbai,19.0494,72.8608,138.0,CARD,DL-6484XXXXXX,None,AC performance slightly low,False,4903.0,55.0,Refueled,,False,2026-02-28,Valid,Speeding,1770.0
RES-02278,CUST-1119,CAR-357,Creta,No_Show,2025-01-24 05:57:00.000000,2025-01-29 05:57:00.000000,2025-01-29 17:57:00.000000,62838.0,63119.0,0.75,1840.0,NEW10,Delhi,28.6258,77.2212,68.0,UPI,DL-7095XXXXXX,Major,Car returned in good condition,False,12.0,281.0,No Refuel,2025-08-01 08:41:00,True,2026-03-31,Valid,Normal Driving,2171.2
RES-01897,CUST-1002,CAR-357,Creta,No_Show,2025-02-03 09:55:00.000000,2025-02-04 09:55:00.000000,2025-03-31 07:55:00.000000,34991.0,35346.0,0.1,2000.0,NEW10,Bengaluru,12.9904,77.5723,45.0,CARD,DL-4495XXXXXX,None,Customer requested early pickup,False,1318.0,355.0,No Refuel,2025-01-29 17:57:00,False,,Invalid,Normal Driving,2360.0
RES-01001,CUST-1821,CAR-357,Creta,Completed,2025-02-05 22:14:00.000000,2025-02-06 22:14:00.000000,2025-03-06 19:14:00.000000,54477.0,54581.0,0.75,1835.27,WELCOME5,Mumbai,19.0686,72.875,88.0,UPI,DL-2539XXXXXX,None,Low fuel warning observed,False,669.0,104.0,Refueled,2025-03-31 07:55:00,True,2026-01-31,Valid,Fast Driving,1393.02
RES-04079,CUST-0713,CAR-357,Creta,No_Show,2025-03-14 13:35:00.000000,2025-03-20 09:35:00.000000,2025-03-20 13:35:00.000000,31305.0,31544.0,0.1,1500.0,DISC20,Mumbai,19.0581,72.86,90.0,CARD,DL-3210XXXXXX,Minor,Customer satisfied with ride,False,4.0,239.0,No Refuel,2025-03-06 19:14:00,False,2026-02-28,Valid,Unknown,1770.0
RES-01534,CUST-1477,CAR-357,Creta,No_Show,2025-04-13 06:16:00.000000,2025-04-19 06:16:00.000000,2025-04-20 22:03:00.000000,52850.0,53241.0,0.3,1800.0,NEW10,Bengaluru,12.9873,77.6063,90.0,CARD,DL-4428XXXXXX,None,Customer satisfied with ride,False,39.78,391.0,Refueled,2025-03-20 13:35:00,False,,Invalid,Fast Driving,2124.0
RES-03321,CUST-1293,CAR-357,Creta,No_Show,2025-04-29 22:27:00.000000,2025-05-05 23:19:00.000000,2025-07-05 05:27:00.000000,10200.0,10560.0,0.3,1500.0,WELCOME5,Delhi,28.6306,77.1941,108.0,CARD,DL-1734XXXXXX,Major,Customer reported minor scratch on door,False,1446.13,360.0,No Refuel,2025-04-20 22:03:00,False,2026-01-31,Valid,Speeding,1770.0
RES-03932,CUST-1994,CAR-357,Creta,Completed,2025-05-20 12:16:00.000000,2025-05-21 13:12:00.000000,2025-05-22 21:16:00.000000,63095.0,63217.0,0.51,1800.0,NEW10,Bengaluru,12.9645,77.5946,103.0,CARD,DL-7491XXXXXX,Minor,AC performance slightly low,False,32.07,122.0,No Refuel,2025-07-05 05:27:00,True,,Invalid,Speeding,2124.0
RES-02629,CUST-1149,CAR-357,Creta,No_Show,2025-06-15 02:19:00.000000,2025-06-23 01:09:00.000000,2025-06-25 10:09:00.000000,75947.0,76433.0,1.0,1800.0,WELCOME5,Delhi,28.6145,77.2013,31.0,WALLET,DL-3217XXXXXX,None,No Notes,False,57.0,486.0,No Refuel,2025-05-22 21:16:00,False,2026-01-31,Valid,Normal Driving,2124.0
RES-03170,CUST-1463,CAR-358,Sedan,No_Show,2025-01-01 15:50:00.000000,2025-01-02 15:50:00.000000,2025-02-02 14:50:00.000000,50207.0,50231.0,0.5,1500.0,SAVE50,Delhi,28.6266,77.2073,90.0,CARD,DL-5412XXXXXX,Major,Customer requested early pickup,False,743.0,24.0,Refueled,,False,2026-06-30,Valid,Unknown,1770.0
RES-03057,CUST-1049,CAR-358,Sedan,Completed,2025-01-05 14:22:00.000000,2025-01-06 14:22:00.000000,2025-05-31 09:22:00.000000,17750.0,18176.0,0.5,1800.0,NEW10,Delhi,28.6302,77.2028,90.0,CARD,DL-2199XXXXXX,None,Navigation system malfunction reported,False,3475.0,426.0,No Refuel,2025-02-02 14:50:00,True,2026-03-31,Valid,Unknown,2124.0
RES-02720,CUST-0432,CAR-358,Sedan,Completed,2025-01-13 04:13:00.000000,2025-01-14 04:13:00.000000,2025-12-01 21:05:00.000000,27923.0,28099.0,0.3,1500.0,DISC20,Delhi,28.6086,77.2076,113.0,CARD,DL-8809XXXXXX,Major,Tyre pressure alert during trip,False,7720.87,176.0,No Refuel,2025-05-31 09:22:00,True,2026-02-28,Valid,Speeding,1770.0
RES-01738,CUST-0125,CAR-358,Sedan,No_Show,2025-01-02 00:07:00.000000,2025-02-02 23:17:00.000000,2025-03-02 17:17:00.000000,69437.0,69552.0,1.0,1835.27,NEW10,Mumbai,19.0746,72.8494,47.0,CARD,DL-3770XXXXXX,Major,Navigation system malfunction reported,False,666.0,115.0,Refueled,2025-12-01 21:05:00,True,2026-03-31,Valid,Normal Driving,1393.02
RES-02446,CUST-1309,CAR-358,Sedan,Cancelled,2025-03-13 13:11:00.000000,2025-03-20 12:47:00.000000,2025-03-22 08:47:00.000000,71666.0,71666.0,1.0,2300.0,SAVE50,Delhi,28.6007,77.1969,138.0,UPI,DL-1244XXXXXX,Minor,No Notes,False,44.0,0.0,No Refuel,2025-03-02 17:17:00,False,2026-06-30,Valid,Speeding,0.0
RES-00527,CUST-0677,CAR-358,Sedan,Completed,2025-04-15 16:41:00.000000,2025-04-16 16:41:00.000000,2025-04-19 01:41:00.000000,60095.0,60561.0,0.5,1500.0,SAVE50,Delhi,28.6141,77.2132,75.0,UPI,DL-5912XXXXXX,Major,Navigation system malfunction reported,False,57.0,466.0,No Refuel,2025-03-22 08:47:00,False,2026-06-30,Valid,Normal Driving,1770.0
RES-02195,CUST-1043,CAR-358,Sedan,Completed,2025-05-27 00:44:00.000000,2025-05-28 00:44:00.000000,2025-05-29 22:44:00.000000,75108.0,75346.0,0.5,2500.0,NEW10,Delhi,28.6165,77.2243,90.0,CARD,DL-3911XXXXXX,None,Vehicle returned late due to traffic,False,46.0,238.0,No Refuel,2025-04-19 01:41:00,False,2026-03-31,Valid,Fast Driving,2950.0
RES-02274,CUST-1108,CAR-358,Sedan,No_Show,2025-06-25 22:02:00.000000,2025-06-26 16:54:00.000000,2025-06-26 21:54:00.000000,15268.0,15321.0,1.0,1500.0,WELCOME5,Mumbai,19.0388,72.8525,23.0,CASH,DL-2941XXXXXX,Minor,AC performance slightly low,False,5.0,53.0,No Refuel,2025-05-29 22:44:00,False,2026-01-31,Valid,Normal Driving,1770.0
RES-03674,CUST-0813,CAR-358,Sedan,Completed,2025-01-31 17:51:00.000000,2025-08-02 18:14:00.000000,2025-11-02 07:51:00.000000,46110.0,46289.0,0.25,2300.0,NEW10,Mumbai,19.049,72.8573,90.0,CASH,DL-5604XXXXXX,None,Tyre pressure alert during trip,False,2197.62,179.0,No Refuel,2025-06-26 21:54:00,False,2026-03-31,Valid,Unknown,2714.0
RES-03136,CUST-1447,CAR-359,EV,Cancelled,2024-12-31 16:05:00.000000,2025-01-01 17:17:00.000000,2025-04-01 07:07:00.000000,49922.0,49922.0,0.25,1800.0,WELCOME5,Bengaluru,12.9922,77.5957,90.0,CARD,DL-2957XXXXXX,Minor,Car returned in good condition,False,2149.83,0.0,No Refuel,,False,2026-01-31,Valid,Fast Driving,0.0
RES-00146,CUST-0083,CAR-359,EV,Completed,2025-01-05 09:58:00.000000,2025-01-06 09:58:00.000000,2025-05-30 04:58:00.000000,30827.0,30866.0,0.75,1835.27,NEW10,Delhi,28.5963,77.2218,73.0,CASH,DL-4150XXXXXX,Major,Customer requested early pickup,False,3451.0,39.0,Refueled,2025-04-01 07:07:00,True,,Invalid,Normal Driving,1393.02
RES-02509,CUST-0099,CAR-359,EV,No_Show,2025-01-13 00:41:00.000000,2025-01-14 00:41:00.000000,2025-11-01 21:41:00.000000,60767.0,61146.0,0.1,1500.0,DISC20,Mumbai,19.0625,72.8693,90.0,WALLET,DL-4133XXXXXX,Minor,Car returned in good condition,False,7005.0,379.0,No Refuel,2025-05-30 04:58:00,True,2026-02-28,Valid,Unknown,1770.0
RES-03180,CUST-1388,CAR-359,EV,Completed,2025-01-13 04:59:00.000000,2025-01-17 04:59:00.000000,2025-01-18 21:59:00.000000,61443.0,61674.0,0.75,1800.0,NEW10,Mumbai,19.0657,72.8721,121.0,CARD,DL-6179XXXXXX,Major,AC performance slightly low,False,41.0,231.0,Refueled,2025-11-01 21:41:00,True,,Invalid,Speeding,2124.0
RES-04176,CUST-0938,CAR-359,EV,Completed,2025-02-16 02:50:00.000000,2025-02-17 02:50:00.000000,2025-02-18 17:02:00.000000,47468.0,47936.0,0.3,1500.0,NEW10,Chennai,13.0751,80.2635,139.0,CASH,DL-9268XXXXXX,Minor,Interior cleaning required,False,38.2,468.0,No Refuel,2025-01-18 21:59:00,False,,Invalid,Speeding,1770.0
RES-00919,CUST-1123,CAR-359,EV,Cancelled,2025-04-12 23:48:00.000000,2025-04-13 23:48:00.000000,2025-12-04 11:04:00.000000,49090.0,49090.0,0.3,1800.0,NEW10,Delhi,28.6026,77.2267,95.0,CASH,DL-8921XXXXXX,Major,Customer requested early pickup,False,5627.27,0.0,No Refuel,2025-02-18 17:02:00,False,,Invalid,Fast Driving,0.0
RES-02746,CUST-0802,CAR-359,EV,Completed,2025-06-15 12:44:00.000000,2025-06-16 12:44:00.000000,2025-06-18 11:06:00.000000,35229.0,35540.0,0.51,2500.0,WELCOME5,Delhi,28.6093,77.2105,124.0,UPI,DL-4954XXXXXX,Minor,Customer reported minor scratch on door,False,46.37,311.0,No Refuel,2025-12-04 11:04:00,True,2026-01-31,Valid,Speeding,2950.0
RES-00939,CUST-0221,CAR-359,EV,No_Show,2025-06-17 16:21:00.000000,2025-06-23 16:21:00.000000,2025-06-26 08:21:00.000000,32966.0,33206.0,0.25,2000.0,WELCOME5,Bengaluru,12.9745,77.5876,129.0,CARD,DL-8690XXXXXX,Minor,No Notes,False,64.0,240.0,No Refuel,2025-06-18 11:06:00,False,2026-01-31,Valid,Speeding,2360.0
RES-03394,CUST-1164,CAR-359,EV,No_Show,2025-06-22 01:13:00.000000,2025-06-24 01:13:00.000000,2025-06-26 03:13:00.000000,59274.0,59639.0,0.3,1500.0,NEW10,Bengaluru,12.9768,77.5805,90.0,CARD,DL-2242XXXXXX,Minor,Vehicle returned late due to traffic,False,50.0,365.0,Refueled,2025-06-26 08:21:00,True,2026-03-31,Valid,Unknown,1770.0
RES-03732,CUST-1957,CAR-359,EV,Completed,2025-05-31 11:19:00.000000,2025-09-06 10:38:00.000000,2025-12-06 07:38:00.000000,19567.0,19641.0,0.3,1500.0,NEW10,Chennai,13.0871,80.289,33.0,UPI,DL-9345XXXXXX,Major,No Notes,False,2181.0,74.0,No Refuel,2025-06-26 03:13:00,False,2026-03-31,Valid,Normal Driving,1770.0
RES-00041,CUST-1779,CAR-360,Luxury,Completed,2025-01-12 23:02:00.000000,2025-01-13 23:02:00.000000,2025-01-14 03:17:00.000000,33775.0,33990.0,1.0,2500.0,DISC20,Mumbai,19.042,72.857,90.0,CASH,DL-3183XXXXXX,Minor,Car returned in good condition,False,4.25,215.0,No Refuel,,False,2026-02-28,Valid,Unknown,2950.0
RES-00068,CUST-0781,CAR-360,Luxury,No_Show,2025-01-14 19:52:00.000000,2025-01-15 19:52:00.000000,2025-12-01 21:14:00.000000,77850.0,78218.0,0.75,2300.0,WELCOME5,Delhi,28.6094,77.2117,90.0,CARD,DL-3706XXXXXX,Minor,Tyre pressure alert during trip,False,7681.37,368.0,No Refuel,2025-01-14 03:17:00,False,2026-01-31,Valid,Unknown,2714.0
RES-02107,CUST-0653,CAR-360,Luxury,No_Show,2025-04-12 04:27:00.000000,2025-04-13 04:27:00.000000,2025-04-13 23:10:00.000000,30064.0,30115.0,0.51,1835.27,DISC20,Delhi,28.6027,77.2039,131.0,WALLET,DL-7955XXXXXX,Minor,No Notes,False,18.72,51.0,No Refuel,2025-12-01 21:14:00,True,2026-02-28,Valid,Speeding,1393.02
RES-01364,CUST-0598,CAR-360,Luxury,Completed,2025-04-21 14:12:00.000000,2025-04-28 14:12:00.000000,2025-04-30 06:12:00.000000,51840.0,52192.0,1.0,1500.0,NEW10,Chennai,13.1013,80.2506,90.0,CARD,DL-9586XXXXXX,Minor,No Notes,False,40.0,352.0,Refueled,2025-04-13 23:10:00,False,,Invalid,Unknown,1770.0
RES-01853,CUST-1246,CAR-360,Luxury,No_Show,2025-05-16 06:00:00.000000,2025-05-17 06:00:00.000000,2025-05-19 15:42:00.000000,77320.0,77375.0,0.51,1800.0,NEW10,Bengaluru,12.9902,77.5732,94.0,CARD,DL-2200XXXXXX,Minor,Customer satisfied with ride,False,57.7,55.0,No Refuel,2025-04-30 06:12:00,False,2026-03-31,Valid,Fast Driving,2124.0
RES-00006,CUST-0061,CAR-360,Luxury,Cancelled,2025-05-27 09:18:00.000000,2025-05-30 08:10:00.000000,2025-05-31 09:10:00.000000,36184.0,36184.0,0.75,2500.0,DISC20,Chennai,13.0872,80.2606,100.0,CARD,DL-7859XXXXXX,Major,Customer reported minor scratch on door,False,25.0,0.0,No Refuel,2025-05-19 15:42:00,False,2026-02-28,Valid,Fast Driving,0.0
RES-00280,CUST-1598,CAR-360,Luxury,Completed,2025-06-15 21:39:00.000000,2025-06-16 21:39:00.000000,2025-06-17 13:39:00.000000,71143.0,71255.0,0.75,1500.0,DISC20,Chennai,13.0724,80.2892,64.0,CARD,DL-7393XXXXXX,None,AC performance slightly low,False,16.0,112.0,Refueled,2025-05-31 09:10:00,False,2026-02-28,Valid,Normal Driving,1770.0
RES-04296,CUST-0944,CAR-360,Luxury,Cancelled,2025-06-20 18:09:00.000000,2025-06-21 18:09:00.000000,2025-06-24 16:09:00.000000,52556.0,52556.0,0.75,1800.0,NEW10,Mumbai,19.0558,72.8641,82.0,CARD,DL-5490XXXXXX,None,Customer reported minor scratch on door,False,70.0,0.0,No Refuel,2025-06-17 13:39:00,False,2026-03-31,Valid,Fast Driving,0.0
RES-04186,CUST-1905,CAR-360,Luxury,Cancelled,2025-05-04 05:57:00.000000,2025-07-04 05:57:00.000000,2025-07-04 17:57:00.000000,33314.0,33314.0,1.0,1500.0,WELCOME5,Mumbai,19.0584,72.8812,90.0,UPI,DL-1736XXXXXX,Major,Interior cleaning required,False,12.0,0.0,No Refuel,2025-06-24 16:09:00,False,2026-01-31,Valid,Fast Driving,0.0
RES-03695,CUST-1445,CAR-360,Luxury,No_Show,2025-04-29 17:14:00.000000,2025-07-05 17:14:00.000000,2025-08-05 12:14:00.000000,57491.0,57636.0,0.1,1800.0,NEW10,Delhi,28.6295,77.1994,48.0,WALLET,DL-4425XXXXXX,None,No Notes,False,739.0,145.0,No Refuel,2025-07-04 17:57:00,False,,Invalid,Normal Driving,2124.0
RES-02384,CUST-0972,CAR-360,Luxury,No_Show,2024-12-29 10:00:00.000000,2025-08-01 09:00:00.000000,2025-08-01 11:12:00.000000,41821.0,42281.0,0.5,1500.0,NEW10,Bengaluru,12.9919,77.593,21.0,WALLET,DL-1646XXXXXX,Major,No Notes,False,2.2,460.0,No Refuel,2025-08-05 12:14:00,True,2026-03-31,Valid,Normal Driving,1770.0
RES-03798,CUST-0364,CAR-361,EV,No_Show,2025-01-05 04:08:00.000000,2025-01-06 04:08:00.000000,2025-06-03 21:53:00.000000,66342.0,66619.0,0.25,1500.0,NEW10,Delhi,28.6293,77.2254,87.0,UPI,DL-2477XXXXXX,Minor,No Notes,False,3569.75,277.0,No Refuel,,False,,Invalid,Fast Driving,1770.0
RES-02646,CUST-1137,CAR-361,EV,No_Show,2025-01-22 12:49:00.000000,2025-01-25 12:49:00.000000,2025-01-26 02:49:00.000000,78497.0,78625.0,0.1,1835.27,NEW10,Delhi,28.6031,77.2031,90.0,CARD,DL-7554XXXXXX,None,Navigation system malfunction reported,False,14.0,128.0,No Refuel,2025-06-03 21:53:00,True,,Invalid,Fast Driving,1393.02
RES-02999,CUST-1471,CAR-361,EV,Cancelled,2025-02-12 01:23:00.000000,2025-02-16 01:23:00.000000,2025-02-18 13:23:00.000000,56892.0,56892.0,0.25,1500.0,NEW10,Bengaluru,12.9571,77.5702,63.0,UPI,DL-1744XXXXXX,Major,Customer requested early pickup,False,60.0,0.0,No Refuel,2025-01-26 02:49:00,False,,Invalid,Normal Driving,0.0
RES-03433,CUST-1104,CAR-361,EV,Completed,2025-02-26 04:49:00.000000,2025-02-28 04:49:00.000000,2025-02-28 17:49:00.000000,27760.0,28038.0,0.5,2000.0,NEW10,Mumbai,19.0426,72.8884,140.0,CARD,DL-6410XXXXXX,None,Low fuel warning observed,False,13.0,278.0,No Refuel,2025-02-18 13:23:00,False,,Invalid,Speeding,2360.0
RES-00838,CUST-0294,CAR-361,EV,Completed,2025-01-03 08:29:00.000000,2025-03-03 08:29:00.000000,2025-06-03 09:11:00.000000,36352.0,36424.0,0.75,1500.0,DISC20,Chennai,13.0773,80.2889,90.0,CASH,DL-2528XXXXXX,None,Low fuel warning observed,False,2208.7,72.0,Refueled,2025-02-28 17:49:00,False,2026-02-28,Valid,Unknown,1770.0
RES-00473,CUST-0386,CAR-361,EV,Cancelled,2025-03-13 17:14:00.000000,2025-03-22 17:14:00.000000,2025-03-24 01:14:00.000000,72130.0,72130.0,1.0,1800.0,NEW10,Delhi,28.6191,77.2115,92.0,CARD,DL-7382XXXXXX,None,Interior cleaning required,False,32.0,0.0,Refueled,2025-06-03 09:11:00,True,2026-03-31,Valid,Fast Driving,0.0
RES-02588,CUST-0635,CAR-361,EV,No_Show,2025-04-13 19:18:00.000000,2025-04-14 19:18:00.000000,2025-04-15 01:15:00.000000,68047.0,68370.0,0.75,2000.0,DISC20,Chennai,13.0868,80.2605,91.0,CARD,DL-6429XXXXXX,Minor,Low fuel warning observed,False,5.95,323.0,Refueled,2025-03-24 01:14:00,False,2026-02-28,Valid,Fast Driving,2360.0
RES-01773,CUST-1474,CAR-361,EV,No_Show,2025-04-13 23:00:00.000000,2025-04-18 17:11:00.000000,2025-04-18 22:11:00.000000,20222.0,20625.0,0.5,1835.27,DISC20,Mumbai,19.0633,72.8754,139.0,CASH,DL-3372XXXXXX,Minor,No Notes,False,5.0,403.0,Refueled,2025-04-15 01:15:00,False,2026-02-28,Valid,Speeding,1393.02
RES-00164,CUST-1687,CAR-361,EV,Cancelled,2025-04-25 20:46:00.000000,2025-04-28 20:46:00.000000,2025-04-30 06:46:00.000000,36024.0,36024.0,0.1,1840.0,DISC20,Delhi,28.6199,77.1951,90.0,CARD,DL-9919XXXXXX,Major,Navigation system malfunction reported,False,34.0,0.0,No Refuel,2025-04-18 22:11:00,False,2026-02-28,Valid,Fast Driving,0.0
RES-01408,CUST-0860,CAR-361,EV,Cancelled,2025-05-18 05:45:00.000000,2025-05-21 06:14:00.000000,2025-05-22 10:45:00.000000,28831.0,28831.0,0.75,1500.0,NEW10,Bengaluru,12.9956,77.5934,90.0,CARD,DL-1721XXXXXX,None,No Notes,False,28.52,0.0,Refueled,2025-04-30 06:46:00,False,,Invalid,Fast Driving,0.0
RES-02937,CUST-0255,CAR-361,EV,Cancelled,2025-05-21 11:28:00.000000,2025-05-22 11:28:00.000000,2025-05-25 05:28:00.000000,42984.0,42984.0,0.75,1500.0,DISC20,Bengaluru,12.97,77.6011,90.0,CARD,DL-7506XXXXXX,Major,Navigation system malfunction reported,False,66.0,0.0,Refueled,2025-05-22 10:45:00,False,2026-02-28,Valid,Unknown,0.0
RES-03345,CUST-1354,CAR-361,EV,No_Show,2025-05-21 09:22:00.000000,2025-05-29 06:22:00.000000,2025-05-29 09:22:00.000000,47056.0,47542.0,0.1,1500.0,WELCOME5,Bengaluru,12.9905,77.596,61.0,CASH,DL-5180XXXXXX,Major,Low fuel warning observed,False,3.0,486.0,No Refuel,2025-05-25 05:28:00,False,2026-01-31,Valid,Normal Driving,1770.0
RES-01091,CUST-1630,CAR-361,EV,No_Show,2025-03-02 17:20:00.000000,2025-09-02 17:20:00.000000,2025-11-02 02:20:00.000000,41752.0,42241.0,0.25,2000.0,SAVE50,Bengaluru,12.9673,77.5816,112.0,WALLET,DL-8060XXXXXX,Minor,Interior cleaning required,False,1449.0,489.0,No Refuel,2025-05-29 09:22:00,False,2026-06-30,Valid,Speeding,2360.0
RES-02583,CUST-1610,CAR-361,EV,No_Show,2025-04-01 23:49:00.000000,2025-10-01 00:01:00.000000,2025-11-01 00:15:00.000000,10445.0,10733.0,0.3,1500.0,NEW10,Bengaluru,12.9718,77.5738,116.0,CARD,DL-8125XXXXXX,Minor,Vehicle returned late due to traffic,False,744.23,288.0,No Refuel,2025-11-02 02:20:00,True,2026-03-31,Valid,Speeding,1770.0
RES-02134,CUST-1019,CAR-361,EV,Completed,2025-06-06 23:53:00.000000,2025-11-06 22:53:00.000000,2025-11-06 23:53:00.000000,54707.0,54739.0,0.5,2500.0,SAVE50,Mumbai,19.0513,72.8724,43.0,CARD,DL-3692XXXXXX,Minor,Vehicle returned late due to traffic,False,1.0,32.0,Refueled,2025-11-01 00:15:00,False,2026-06-30,Valid,Normal Driving,2950.0
RES-01978,CUST-1902,CAR-362,Sedan,No_Show,2024-12-29 05:57:00.000000,2025-01-05 23:57:00.000000,2025-05-01 05:57:00.000000,68633.0,68777.0,0.5,1840.0,WELCOME5,Mumbai,19.0399,72.8655,123.0,WALLET,DL-7380XXXXXX,Major,Car returned in good condition,False,2766.0,144.0,No Refuel,,False,2026-01-31,Valid,Speeding,2171.2
RES-00287,CUST-1750,CAR-362,Sedan,Completed,2025-02-03 10:49:00.000000,2025-02-04 10:49:00.000000,2025-03-04 05:49:00.000000,77059.0,77116.0,0.25,1800.0,NEW10,Delhi,28.6327,77.1911,109.0,CARD,DL-8979XXXXXX,Minor,Customer satisfied with ride,False,667.0,57.0,No Refuel,2025-05-01 05:57:00,True,2026-03-31,Valid,Speeding,2124.0
RES-00453,CUST-0384,CAR-362,Sedan,Completed,2025-02-17 00:47:00.000000,2025-02-18 00:47:00.000000,2025-02-20 12:47:00.000000,56730.0,57133.0,0.3,1800.0,NEW10,Delhi,28.6192,77.2268,90.0,UPI,DL-3698XXXXXX,Major,Vehicle returned late due to traffic,False,60.0,403.0,No Refuel,2025-03-04 05:49:00,True,,Invalid,Fast Driving,2124.0
RES-01071,CUST-0469,CAR-362,Sedan,No_Show,2025-02-22 01:03:00.000000,2025-02-23 01:03:00.000000,2025-02-25 05:03:00.000000,55720.0,55761.0,1.0,2500.0,DISC20,Chennai,13.0951,80.2753,126.0,CARD,DL-6048XXXXXX,Major,Vehicle returned late due to traffic,False,52.0,41.0,No Refuel,2025-02-20 12:47:00,False,2026-02-28,Valid,Speeding,2950.0
RES-01587,CUST-0307,CAR-362,Sedan,No_Show,2024-12-28 18:05:00.000000,2025-03-01 18:05:00.000000,2025-03-01 19:05:00.000000,45153.0,45277.0,0.25,1840.0,DISC20,Bengaluru,12.9608,77.606,71.0,CASH,DL-3111XXXXXX,None,Low fuel warning observed,False,1.0,124.0,No Refuel,2025-02-25 05:03:00,False,2026-02-28,Valid,Normal Driving,2171.2
RES-03650,CUST-0598,CAR-362,Sedan,Cancelled,2025-03-08 11:00:00.000000,2025-03-11 11:00:00.000000,2025-12-03 01:00:00.000000,50305.0,50305.0,1.0,2000.0,NEW10,Delhi,28.633,77.2239,90.0,UPI,DL-9586XXXXXX,Major,Low fuel warning observed,False,6398.0,0.0,Refueled,2025-03-01 19:05:00,False,2026-03-31,Valid,Unknown,0.0
RES-02054,CUST-1209,CAR-362,Sedan,Completed,2025-01-05 21:19:00.000000,2025-05-13 01:18:00.000000,2025-11-05 21:19:00.000000,43818.0,43906.0,0.75,2300.0,WELCOME5,Delhi,28.6127,77.197,90.0,CASH,DL-2924XXXXXX,Major,Vehicle returned late due to traffic,False,4244.02,88.0,Refueled,2025-12-03 01:00:00,True,2026-01-31,Valid,Fast Driving,2714.0
RES-01279,CUST-0567,CAR-362,Sedan,Cancelled,2025-06-17 17:32:00.000000,2025-06-18 17:32:00.000000,2025-06-19 15:32:00.000000,58693.0,58693.0,0.5,1500.0,NEW10,Chennai,13.0785,80.2691,128.0,CASH,DL-2977XXXXXX,None,Tyre pressure alert during trip,False,22.0,0.0,Refueled,2025-11-05 21:19:00,True,2026-03-31,Valid,Speeding,0.0
RES-01207,CUST-0274,CAR-362,Sedan,Cancelled,2025-06-22 01:17:00.000000,2025-06-27 00:39:00.000000,2025-06-28 00:39:00.000000,29017.0,29017.0,0.5,2500.0,NEW10,Bengaluru,12.9668,77.5764,49.0,UPI,DL-8670XXXXXX,None,No Notes,False,24.0,0.0,No Refuel,2025-06-19 15:32:00,False,2026-03-31,Valid,Normal Driving,0.0
RES-00754,CUST-1776,CAR-363,Hatchback,Cancelled,2025-01-09 18:59:00.000000,2025-01-10 18:59:00.000000,2025-11-01 12:59:00.000000,69400.0,69400.0,0.75,1800.0,NEW10,Chennai,13.0868,80.2558,90.0,CARD,DL-6041XXXXXX,Minor,No Notes,False,7074.0,0.0,Refueled,,False,,Invalid,Unknown,0.0
RES-03390,CUST-1462,CAR-363,Hatchback,No_Show,2025-01-17 22:37:00.000000,2025-01-18 22:37:00.000000,2025-01-20 03:37:00.000000,34323.0,34357.0,0.1,2300.0,DISC20,Chennai,13.0823,80.2888,58.0,CARD,DL-4764XXXXXX,None,Interior cleaning required,False,29.0,34.0,No Refuel,2025-11-01 12:59:00,True,2026-02-28,Valid,Normal Driving,2714.0
RES-00109,CUST-1907,CAR-363,Hatchback,Cancelled,2025-02-03 17:29:00.000000,2025-02-04 17:29:00.000000,2025-04-05 02:29:00.000000,57190.0,57190.0,0.3,2300.0,DISC20,Delhi,28.6197,77.2287,128.0,WALLET,DL-7433XXXXXX,Minor,Customer satisfied with ride,False,1425.0,0.0,No Refuel,2025-01-20 03:37:00,False,2026-02-28,Valid,Speeding,0.0
